"treat","codelines","ln_codelines_1","log2_codelines","log2_codelines_1"
1,928,6.83410882949829,9.85798072814941,9.85953521728516
1,0,0,NA,0
1,9836,9.1939058303833,13.2638559341431,13.2640027999878
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,5260,8.56807613372803,12.3608474731445,12.3611211776733
1,444,6.09807443618774,8.79441547393799,8.79766178131104
1,0,0,NA,0
1,1180,7.07411670684814,10.2045707702637,10.2057933807373
1,1640,7.40306091308594,10.6794805526733,10.6803598403931
1,568,6.34388065338135,9.14974689483643,9.15228462219238
1,1248,7.13009834289551,10.2854022979736,10.2865581512451
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,2348,7.7617449760437,11.1972169876099,11.1978311538696
1,0,0,NA,0
1,313,5.74939298629761,8.29001903533936,8.29462051391602
1,0,0,NA,0
1,0,0,NA,0
1,100,4.61512041091919,6.64385604858398,6.65821170806885
1,384,5.95324325561523,8.58496284484863,8.58871459960938
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,316,5.75890159606934,8.3037805557251,8.30833911895752
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,324,5.78382539749146,8.33985042572021,8.34429550170898
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,6060,8.70963001251221,12.5651016235352,12.5653400421143
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,10528,9.26188850402832,13.3619441986084,13.3620805740356
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,7340,8.90123081207275,12.8415641784668,12.841760635376
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,1396,7.2420825958252,10.4470834732056,10.4481163024902
1,3948,8.28121757507324,11.9469060897827,11.9472713470459
1,0,0,NA,0
1,3196,8.06996822357178,11.6420516967773,11.642502784729
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,363,5.89715385437012,8.50382614135742,8.50779438018799
1,0,0,NA,0
1,10,2.39789533615112,3.32192802429199,3.45943164825439
1,0,0,NA,0
1,1724,7.4529824256897,10.7515439987183,10.7523803710938
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,108,4.6913480758667,6.75488758087158,6.76818418502808
1,2696,7.89989519119263,11.3966045379639,11.3971395492554
1,168,5.12989854812622,7.39231729507446,7.40087938308716
1,15,2.7725887298584,3.90689063072205,4
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,240,5.48479700088501,7.90689039230347,7.91288948059082
1,0,0,NA,0
1,88,4.48863649368286,6.4594316482544,6.47573328018188
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,10116,9.22197246551514,13.3043508529663,13.3044939041138
1,0,0,NA,0
1,0,0,NA,0
1,1121,7.0228681564331,10.1305704116821,10.131856918335
1,6208,8.73375511169434,12.5999126434326,12.6001453399658
1,0,0,NA,0
1,0,0,NA,0
1,2924,7.98104953765869,11.5137271881104,11.5142211914062
1,0,0,NA,0
1,72,4.29045963287354,6.16992521286011,6.18982458114624
1,555,6.32076835632324,9.11634349822998,9.11894130706787
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,58,4.07753753662109,5.85798120498657,5.88264322280884
0,0,0,NA,0
0,164,5.1059455871582,7.35755205154419,7.36632204055786
0,5903,8.68338489532471,12.527232170105,12.5274772644043
0,14,2.70805025100708,3.80735492706299,3.90689063072205
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,25,3.25809645652771,4.64385604858398,4.70043992996216
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,243,5.49716806411743,7.92481231689453,7.93073749542236
0,350,5.86078643798828,8.45121097564697,8.45532703399658
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,96,4.57471084594727,6.58496236801147,6.59991264343262
0,644,6.46925020217896,9.33091640472412,9.33315563201904
0,0,0,NA,0
0,0,0,NA,0
0,110,4.70953035354614,6.78135967254639,6.79441595077515
0,114,4.74493217468262,6.83289003372192,6.84548997879028
0,6,1.94591009616852,2.58496260643005,2.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,16,2.83321332931519,4,4.08746290206909
0,2189,7.69165658950806,11.0960559844971,11.0967149734497
0,0,0,NA,0
0,924,6.82979393005371,9.85174942016602,9.85330963134766
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2784,7.93200302124023,11.442943572998,11.4434614181519
0,612,6.41836500167847,9.2573881149292,9.25974369049072
0,0,0,NA,0
0,1132,7.03262424468994,10.1446580886841,10.1459321975708
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,340,5.83188247680664,8.40939140319824,8.41362762451172
0,4,1.60943794250488,2,2.32192802429199
0,292,5.68017244338989,8.18982410430908,8.19475650787354
0,130,4.8751974105835,7.02236795425415,7.03342294692993
0,136,4.91998100280762,7.08746290206909,7.09803199768066
0,0,0,NA,0
0,0,0,NA,0
0,164,5.1059455871582,7.35755205154419,7.36632204055786
0,4,1.60943794250488,2,2.32192802429199
0,1764,7.47590589523315,10.7846345901489,10.7854528427124
0,138,4.93447399139404,7.10852432250977,7.11894130706787
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,4268,8.35913467407227,12.059344291687,12.0596828460693
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1864,7.53101634979248,10.8641862869263,10.8649597167969
0,4024,8.30028057098389,11.9744148254395,11.9747734069824
0,5152,8.54733467102051,12.3309164047241,12.3311967849731
0,352,5.86646795272827,8.4594316482544,8.46352481842041
0,0,0,NA,0
0,0,0,NA,0
0,188,5.24174690246582,7.55458879470825,7.56224250793457
0,0,0,NA,0
0,136,4.91998100280762,7.08746290206909,7.09803199768066
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,668,6.505784034729,9.38370418548584,9.38586235046387
0,130,4.8751974105835,7.02236795425415,7.03342294692993
0,703,6.55677843093872,9.45738124847412,9.4594316482544
0,0,0,NA,0
0,1202,7.09257364273071,10.2312211990356,10.2324209213257
0,0,0,NA,0
0,0,0,NA,0
0,66,4.20469284057617,6.04439401626587,6.0660891532898
0,0,0,NA,0
0,148,5.00394630432129,7.20945358276367,7.2191686630249
0,136,4.91998100280762,7.08746290206909,7.09803199768066
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,6866,8.83448219299316,12.7452545166016,12.7454643249512
0,512,6.24027585983276,9,9.00281524658203
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1708,7.44366359710693,10.7380924224854,10.7389364242554
0,4189,8.34045600891113,12.0323905944824,12.0327348709106
0,5409,8.59600448608398,12.4011459350586,12.4014129638672
0,548,6.30809831619263,9.09803199768066,9.10066223144531
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,883,6.78445720672607,9.78626918792725,9.78790283203125
0,104,4.65396022796631,6.70043992996216,6.71424531936646
0,5,1.7917594909668,2.32192802429199,2.58496260643005
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,411,6.02102327346802,8.6829948425293,8.68650054931641
0,0,0,NA,0
0,1115,7.01750612258911,10.1228275299072,10.1241216659546
0,8,2.19722461700439,3,3.16992497444153
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,12,2.56494927406311,3.58496260643005,3.70043969154358
0,1790,7.49052953720093,10.8057441711426,10.8065500259399
0,0,0,NA,0
0,103,4.64439105987549,6.68650054931641,6.70043992996216
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,509,6.23441076278687,8.99152183532715,8.99435329437256
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,77,4.35670900344849,6.26678657531738,6.28540229797363
0,583,6.36990118026733,9.18735218048096,9.18982410430908
0,161,5.08759641647339,7.33091688156128,7.33984994888306
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,440,6.08904504776001,8.78135967254639,8.78463459014893
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,261,5.5683445930481,8.02790641784668,8.03342342376709
0,12,2.56494927406311,3.58496260643005,3.70043969154358
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,15,2.7725887298584,3.90689063072205,4
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,7,2.0794415473938,2.80735492706299,3
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,672,6.51174545288086,9.39231777191162,9.39446258544922
1,711,6.56807804107666,9.47370529174805,9.47573375701904
1,108,4.6913480758667,6.75488758087158,6.76818418502808
1,0,0,NA,0
1,121,4.80402088165283,6.91886329650879,6.93073749542236
1,4,1.60943794250488,2,2.32192802429199
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,509,6.23441076278687,8.99152183532715,8.99435329437256
1,3715,8.22040271759033,11.8591461181641,11.8595352172852
1,0,0,NA,0
1,0,0,NA,0
1,63,4.1588830947876,5.9772801399231,6
1,0,0,NA,0
1,2560,7.84815311431885,11.321928024292,11.322491645813
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,6340,8.75479221343994,12.6302671432495,12.6304950714111
1,0,0,NA,0
1,599,6.39692974090576,9.22641181945801,9.22881889343262
1,63,4.1588830947876,5.9772801399231,6
1,2692,7.8984112739563,11.3944625854492,11.394998550415
1,68,4.23410654067993,6.08746290206909,6.10852432250977
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,333,5.81114101409912,8.37937831878662,8.38370418548584
1,232,5.4510383605957,7.85798120498657,7.86418628692627
1,0,0,NA,0
1,206,5.33271884918213,7.68650054931641,7.6934871673584
1,1674,7.42356824874878,10.7090835571289,10.7099456787109
1,0,0,NA,0
1,0,0,NA,0
1,2,1.0986123085022,1,1.58496248722076
1,667,6.50428819656372,9.38154315948486,9.38370418548584
1,124,4.82831382751465,6.95419645309448,6.96578407287598
1,350,5.86078643798828,8.45121097564697,8.45532703399658
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,1424,7.26192712783813,10.475733757019,10.4767465591431
1,0,0,NA,0
1,0,0,NA,0
1,765,6.64118194580078,9.57931613922119,9.58120059967041
1,0,0,NA,0
1,0,0,NA,0
1,198,5.29330492019653,7.62935638427734,7.63662481307983
1,4,1.60943794250488,2,2.32192802429199
1,0,0,NA,0
1,0,0,NA,0
1,2295,7.7389235496521,11.1642780303955,11.16490650177
1,0,0,NA,0
1,0,0,NA,0
1,2241,7.71512365341187,11.1299266815186,11.1305704116821
1,6614,8.79709529876709,12.6913070678711,12.6915254592896
1,15,2.7725887298584,3.90689063072205,4
1,60,4.11087369918823,5.90689039230347,5.93073749542236
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,6044,8.70698642730713,12.5612878799438,12.561526298523
1,2899,7.97246599197388,11.5013399124146,11.5018367767334
1,0,0,NA,0
1,1053,6.9603476524353,10.0402898788452,10.0416593551636
1,836,6.72982406616211,9.70735931396484,9.70908355712891
1,0,0,NA,0
1,0,0,NA,0
1,2003,7.60290050506592,10.9679470062256,10.9686670303345
1,12,2.56494927406311,3.58496260643005,3.70043969154358
1,0,0,NA,0
1,5900,8.68287754058838,12.5264987945557,12.526743888855
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,864,6.76272964477539,9.75488758087158,9.75655651092529
1,1316,7.18311166763306,10.3619441986084,10.363039970398
1,233,5.45532131195068,7.86418628692627,7.87036466598511
1,6,1.94591009616852,2.58496260643005,2.80735492706299
1,434,6.07534599304199,8.76155090332031,8.76487159729004
1,0,0,NA,0
1,0,0,NA,0
1,326,5.7899603843689,8.34872817993164,8.35314655303955
1,856,6.75343799591064,9.7414665222168,9.74315166473389
1,45,3.82864141464233,5.4918532371521,5.52356195449829
1,186,5.23110866546631,7.53915882110596,7.54689455032349
1,137,4.92725372314453,7.09803199768066,7.10852432250977
1,0,0,NA,0
1,0,0,NA,0
1,608,6.4118185043335,9.24792766571045,9.25029850006104
1,587,6.37672710418701,9.19721698760986,9.19967269897461
1,0,0,NA,0
1,0,0,NA,0
1,1360,7.21597480773926,10.4093914031982,10.4104509353638
1,0,0,NA,0
1,0,0,NA,0
1,128,4.85981225967407,7,7.01122713088989
1,105,4.66343927383423,6.71424531936646,6.72792053222656
1,1763,7.47533941268921,10.7838163375854,10.7846345901489
1,1297,7.16858005523682,10.3409624099731,10.3420743942261
1,55,4.02535152435303,5.78135967254639,5.80735492706299
1,721,6.58202505111694,9.4938554763794,9.4958553314209
1,0,0,NA,0
1,0,0,NA,0
1,1743,7.4639368057251,10.7673568725586,10.7681846618652
1,567,6.34212160110474,9.1472053527832,9.14974689483643
1,7797,8.96162223815918,12.9287033081055,12.9288883209229
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,951,6.85856485366821,9.89330196380615,9.89481735229492
1,1250,7.13169860839844,10.287712097168,10.2888660430908
1,0,0,NA,0
1,3556,8.17667293548584,11.7960395812988,11.7964448928833
1,5872,8.67812061309814,12.5196361541748,12.5198822021484
1,0,0,NA,0
1,0,0,NA,0
1,178,5.18738603591919,7.47573328018188,7.48381567001343
1,1526,7.3310604095459,10.5755395889282,10.5764846801758
1,31,3.465735912323,4.95419645309448,5
1,29,3.40119743347168,4.85798120498657,4.90689039230347
1,48,3.89182019233704,5.58496236801147,5.61470985412598
1,0,0,NA,0
1,1014,6.92264366149902,9.98584175109863,9.9872636795044
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,3,1.3862943649292,1.58496248722076,2
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1,0.6931471824646,0,1
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,95,4.5643482208252,6.56985569000244,6.58496236801147
0,341,5.83481073379517,8.41362762451172,8.4178524017334
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,96,4.57471084594727,6.58496236801147,6.59991264343262
1,486,6.18826389312744,8.92481231689453,8.92777824401855
1,944,6.8511848449707,9.88264274597168,9.88417053222656
1,339,5.82894563674927,8.40514183044434,8.40939140319824
1,349,5.85793304443359,8.44708347320557,8.45121097564697
1,615,6.42324686050415,9.26444244384766,9.26678657531738
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,204,5.32300996780396,7.67242527008057,7.67948007583618
1,91,4.52178859710693,6.50779485702515,6.52356195449829
1,2816,7.94342756271362,11.4594316482544,11.4599437713623
1,0,0,NA,0
1,324,5.78382539749146,8.33985042572021,8.34429550170898
1,255,5.5451774597168,7.99435329437256,8
1,962,6.8700532913208,9.90989303588867,9.91139221191406
1,37,3.63758611679077,5.20945358276367,5.24792766571045
1,22,3.13549423217773,4.45943164825439,4.52356195449829
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,95,4.5643482208252,6.56985569000244,6.58496236801147
1,72,4.29045963287354,6.16992521286011,6.18982458114624
1,0,0,NA,0
1,2,1.0986123085022,1,1.58496248722076
1,4229,8.34995746612549,12.0461006164551,12.0464420318604
1,547,6.30627536773682,9.09539699554443,9.09803199768066
1,132,4.8903489112854,7.04439401626587,7.05528259277344
1,453,6.11809730529785,8.82336711883545,8.82654857635498
1,0,0,NA,0
1,0,0,NA,0
1,150,5.01727962493896,7.22881889343262,7.23840475082397
1,10,2.39789533615112,3.32192802429199,3.45943164825439
1,20,3.04452252388,4.32192802429199,4.39231729507446
1,327,5.79301357269287,8.35314655303955,8.35755157470703
1,37,3.63758611679077,5.20945358276367,5.24792766571045
1,0,0,NA,0
1,0,0,NA,0
1,1875,7.5368971824646,10.8726749420166,10.8734445571899
1,118,4.77912330627441,6.88264322280884,6.89481782913208
1,578,6.36130237579346,9.17492580413818,9.17741966247559
1,212,5.36129236221313,7.72792053222656,7.73470973968506
1,165,5.1119875907898,7.36632204055786,7.37503957748413
1,0,0,NA,0
1,0,0,NA,0
1,629,6.4457197189331,9.2969160079956,9.29920768737793
1,389,5.96614694595337,8.6036262512207,8.60733032226562
1,203,5.31812000274658,7.66533613204956,7.67242527008057
1,259,5.56068181991577,8.01680850982666,8.02236747741699
1,12,2.56494927406311,3.58496260643005,3.70043969154358
1,0,0,NA,0
1,0,0,NA,0
1,223,5.41164588928223,7.80089998245239,7.80735492706299
1,424,6.05208921432495,8.72792053222656,8.73131942749023
1,207,5.33753824234009,7.6934871673584,7.70043992996216
1,137,4.92725372314453,7.09803199768066,7.10852432250977
1,2011,7.6068844795227,10.9736976623535,10.9744148254395
1,0,0,NA,0
1,0,0,NA,0
1,1,0.6931471824646,0,1
1,131,4.88280200958252,7.03342294692993,7.04439401626587
1,1946,7.57404518127441,10.9262962341309,10.9270372390747
1,140,4.94876003265381,7.12928295135498,7.13955116271973
1,193,5.26785802841187,7.59245681762695,7.59991264343262
1,0,0,NA,0
1,0,0,NA,0
1,109,4.70048046112061,6.76818418502808,6.78135967254639
1,2258,7.72267770767212,11.140830039978,11.14146900177
1,2273,7.72929573059082,11.1503820419312,11.1510162353516
1,2462,7.80913543701172,11.2656154632568,11.2662010192871
1,704,6.55819797515869,9.4594316482544,9.46147918701172
1,0,0,NA,0
1,0,0,NA,0
1,237,5.47227048873901,7.88874340057373,7.89481782913208
1,221,5.40267753601074,7.78790235519409,7.79441595077515
1,102,4.63472890853882,6.67242527008057,6.68650054931641
1,3,1.3862943649292,1.58496248722076,2
1,348,5.85507202148438,8.44294357299805,8.44708347320557
1,0,0,NA,0
1,0,0,NA,0
1,364,5.89989757537842,8.50779438018799,8.51175308227539
1,855,6.7522702217102,9.73978042602539,9.7414665222168
1,21,3.09104251861572,4.39231729507446,4.45943164825439
1,312,5.74620342254639,8.28540229797363,8.29001903533936
1,1753,7.46965408325195,10.7756099700928,10.7764329910278
1,21,3.09104251861572,4.39231729507446,4.45943164825439
1,0,0,NA,0
1,31,3.465735912323,4.95419645309448,5
1,138,4.93447399139404,7.10852432250977,7.11894130706787
1,54,4.00733327865601,5.75488758087158,5.78135967254639
1,440,6.08904504776001,8.78135967254639,8.78463459014893
1,257,5.55295944213867,8.00562477111816,8.01122760772705
1,0,0,NA,0
1,0,0,NA,0
1,36,3.61091780662537,5.16992521286011,5.20945358276367
1,924,6.82979393005371,9.85174942016602,9.85330963134766
1,117,4.77068471908569,6.87036466598511,6.88264322280884
1,0,0,NA,0
1,342,5.83773040771484,8.4178524017334,8.42206478118896
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,61,4.12713432312012,5.93073749542236,5.95419645309448
1,18,2.94443893432617,4.16992521286011,4.24792766571045
1,22,3.13549423217773,4.45943164825439,4.52356195449829
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
